column_0,dstid,sourceid,day,total_records,total_duration,total_squares_duration,total_log_duration,total_squares_log_duration,geoid10,X_geojson,day1_geom,day2_geom
260,196,567,12,899,245519,113569403,4745.3356753383,25699.7935887993,42003190300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020617,40.426182],[-80.018737,40.429274],[-80.018695,40.43247],[-80.017975,40.434803],[-80.019173,40.434982],[-80.018925,40.438141],[-80.017728,40.439736],[-80.016393,40.438128],[-80.013822,40.437589],[-80.011607,40.435756],[-80.00561,40.431716],[-80.00447,40.431251],[-80.00271,40.430533],[-80.004057,40.430138],[-80.004928,40.430507],[-80.009903,40.43334],[-80.010249,40.432254],[-80.010716,40.430895],[-80.012763,40.430523],[-80.013613,40.43027],[-80.017846,40.42648],[-80.019163,40.425978],[-80.020617,40.426182]]]]},""properties"":{""MOVEMENT_ID"":""196"",""DISPLAY_NAME"":""200 Bigham Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003190300""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020617,40.426182],[-80.018737,40.429274],[-80.018695,40.43247],[-80.017975,40.434803],[-80.019173,40.434982],[-80.018925,40.438141],[-80.017728,40.439736],[-80.016393,40.438128],[-80.013822,40.437589],[-80.011607,40.435756],[-80.00561,40.431716],[-80.00447,40.431251],[-80.00271,40.430533],[-80.004057,40.430138],[-80.004928,40.430507],[-80.009903,40.43334],[-80.010249,40.432254],[-80.010716,40.430895],[-80.012763,40.430523],[-80.013613,40.43027],[-80.017846,40.42648],[-80.019163,40.425978],[-80.020617,40.426182]]]]},""properties"":{""MOVEMENT_ID"":""196"",""DISPLAY_NAME"":""200 Bigham Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003190300""}}",
261,196,567,5,756,191175,86140273,3927.04271982434,20953.063099189,42003190300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020617,40.426182],[-80.018737,40.429274],[-80.018695,40.43247],[-80.017975,40.434803],[-80.019173,40.434982],[-80.018925,40.438141],[-80.017728,40.439736],[-80.016393,40.438128],[-80.013822,40.437589],[-80.011607,40.435756],[-80.00561,40.431716],[-80.00447,40.431251],[-80.00271,40.430533],[-80.004057,40.430138],[-80.004928,40.430507],[-80.009903,40.43334],[-80.010249,40.432254],[-80.010716,40.430895],[-80.012763,40.430523],[-80.013613,40.43027],[-80.017846,40.42648],[-80.019163,40.425978],[-80.020617,40.426182]]]]},""properties"":{""MOVEMENT_ID"":""196"",""DISPLAY_NAME"":""200 Bigham Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003190300""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.020617,40.426182],[-80.018737,40.429274],[-80.018695,40.43247],[-80.017975,40.434803],[-80.019173,40.434982],[-80.018925,40.438141],[-80.017728,40.439736],[-80.016393,40.438128],[-80.013822,40.437589],[-80.011607,40.435756],[-80.00561,40.431716],[-80.00447,40.431251],[-80.00271,40.430533],[-80.004057,40.430138],[-80.004928,40.430507],[-80.009903,40.43334],[-80.010249,40.432254],[-80.010716,40.430895],[-80.012763,40.430523],[-80.013613,40.43027],[-80.017846,40.42648],[-80.019163,40.425978],[-80.020617,40.426182]]]]},""properties"":{""MOVEMENT_ID"":""196"",""DISPLAY_NAME"":""200 Bigham Street, Mount Washington, Pittsburgh"",""GEOID10"":""42003190300""}}"
262,200,567,5,218,139721,122446161,1376.48690334343,8751.56920691861,42003141400,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.927909,40.427622],[-79.92676,40.428152],[-79.923485,40.429738],[-79.921199,40.429171],[-79.915556,40.427877],[-79.914853,40.428018],[-79.912489,40.426473],[-79.907464,40.426485],[-79.906009,40.427762],[-79.906117,40.426076],[-79.907343,40.423942],[-79.908507,40.423926],[-79.910728,40.421231],[-79.911706,40.420055],[-79.915285,40.418134],[-79.916414,40.416563],[-79.915609,40.415703],[-79.911536,40.414896],[-79.915403,40.413226],[-79.918572,40.410757],[-79.92156,40.41222],[-79.922774,40.411804],[-79.923125,40.41268],[-79.924971,40.415048],[-79.926774,40.418911],[-79.926096,40.419542],[-79.926263,40.423085],[-79.926277,40.423589],[-79.925732,40.425423],[-79.926552,40.425874],[-79.926935,40.426903],[-79.927909,40.427622]]]]},""properties"":{""MOVEMENT_ID"":""200"",""DISPLAY_NAME"":""6600 Rosemoor Street, Squirrel Hill South, Pittsburgh"",""GEOID10"":""42003141400""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.927909,40.427622],[-79.92676,40.428152],[-79.923485,40.429738],[-79.921199,40.429171],[-79.915556,40.427877],[-79.914853,40.428018],[-79.912489,40.426473],[-79.907464,40.426485],[-79.906009,40.427762],[-79.906117,40.426076],[-79.907343,40.423942],[-79.908507,40.423926],[-79.910728,40.421231],[-79.911706,40.420055],[-79.915285,40.418134],[-79.916414,40.416563],[-79.915609,40.415703],[-79.911536,40.414896],[-79.915403,40.413226],[-79.918572,40.410757],[-79.92156,40.41222],[-79.922774,40.411804],[-79.923125,40.41268],[-79.924971,40.415048],[-79.926774,40.418911],[-79.926096,40.419542],[-79.926263,40.423085],[-79.926277,40.423589],[-79.925732,40.425423],[-79.926552,40.425874],[-79.926935,40.426903],[-79.927909,40.427622]]]]},""properties"":{""MOVEMENT_ID"":""200"",""DISPLAY_NAME"":""6600 Rosemoor Street, Squirrel Hill South, Pittsburgh"",""GEOID10"":""42003141400""}}"
263,200,567,12,227,144467,137123439,1425.96291721526,9027.85327244302,42003141400,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.927909,40.427622],[-79.92676,40.428152],[-79.923485,40.429738],[-79.921199,40.429171],[-79.915556,40.427877],[-79.914853,40.428018],[-79.912489,40.426473],[-79.907464,40.426485],[-79.906009,40.427762],[-79.906117,40.426076],[-79.907343,40.423942],[-79.908507,40.423926],[-79.910728,40.421231],[-79.911706,40.420055],[-79.915285,40.418134],[-79.916414,40.416563],[-79.915609,40.415703],[-79.911536,40.414896],[-79.915403,40.413226],[-79.918572,40.410757],[-79.92156,40.41222],[-79.922774,40.411804],[-79.923125,40.41268],[-79.924971,40.415048],[-79.926774,40.418911],[-79.926096,40.419542],[-79.926263,40.423085],[-79.926277,40.423589],[-79.925732,40.425423],[-79.926552,40.425874],[-79.926935,40.426903],[-79.927909,40.427622]]]]},""properties"":{""MOVEMENT_ID"":""200"",""DISPLAY_NAME"":""6600 Rosemoor Street, Squirrel Hill South, Pittsburgh"",""GEOID10"":""42003141400""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.927909,40.427622],[-79.92676,40.428152],[-79.923485,40.429738],[-79.921199,40.429171],[-79.915556,40.427877],[-79.914853,40.428018],[-79.912489,40.426473],[-79.907464,40.426485],[-79.906009,40.427762],[-79.906117,40.426076],[-79.907343,40.423942],[-79.908507,40.423926],[-79.910728,40.421231],[-79.911706,40.420055],[-79.915285,40.418134],[-79.916414,40.416563],[-79.915609,40.415703],[-79.911536,40.414896],[-79.915403,40.413226],[-79.918572,40.410757],[-79.92156,40.41222],[-79.922774,40.411804],[-79.923125,40.41268],[-79.924971,40.415048],[-79.926774,40.418911],[-79.926096,40.419542],[-79.926263,40.423085],[-79.926277,40.423589],[-79.925732,40.425423],[-79.926552,40.425874],[-79.926935,40.426903],[-79.927909,40.427622]]]]},""properties"":{""MOVEMENT_ID"":""200"",""DISPLAY_NAME"":""6600 Rosemoor Street, Squirrel Hill South, Pittsburgh"",""GEOID10"":""42003141400""}}",
264,201,567,5,134,61561,37368557,804.136882554443,4857.49713670871,42003261200,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.01783,40.497353],[-80.016984,40.499834],[-80.013029,40.498658],[-80.010817,40.501037],[-80.010681,40.499096],[-80.008913,40.499142],[-80.009089,40.497531],[-80.004022,40.497788],[-80.003932,40.496285],[-80.00322,40.482939],[-80.005976,40.482359],[-80.007489,40.483063],[-80.007697,40.4831],[-80.008524,40.485373],[-80.010297,40.491659],[-80.010176,40.492639],[-80.01174,40.493996],[-80.012505,40.496706],[-80.017593,40.497337],[-80.01783,40.497353]]]]},""properties"":{""MOVEMENT_ID"":""201"",""DISPLAY_NAME"":""4100 Evergreen Road, Summer Hill, Pittsburgh"",""GEOID10"":""42003261200""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.01783,40.497353],[-80.016984,40.499834],[-80.013029,40.498658],[-80.010817,40.501037],[-80.010681,40.499096],[-80.008913,40.499142],[-80.009089,40.497531],[-80.004022,40.497788],[-80.003932,40.496285],[-80.00322,40.482939],[-80.005976,40.482359],[-80.007489,40.483063],[-80.007697,40.4831],[-80.008524,40.485373],[-80.010297,40.491659],[-80.010176,40.492639],[-80.01174,40.493996],[-80.012505,40.496706],[-80.017593,40.497337],[-80.01783,40.497353]]]]},""properties"":{""MOVEMENT_ID"":""201"",""DISPLAY_NAME"":""4100 Evergreen Road, Summer Hill, Pittsburgh"",""GEOID10"":""42003261200""}}"
265,201,567,12,146,70564,44628034,884.920615645788,5395.66127894868,42003261200,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.01783,40.497353],[-80.016984,40.499834],[-80.013029,40.498658],[-80.010817,40.501037],[-80.010681,40.499096],[-80.008913,40.499142],[-80.009089,40.497531],[-80.004022,40.497788],[-80.003932,40.496285],[-80.00322,40.482939],[-80.005976,40.482359],[-80.007489,40.483063],[-80.007697,40.4831],[-80.008524,40.485373],[-80.010297,40.491659],[-80.010176,40.492639],[-80.01174,40.493996],[-80.012505,40.496706],[-80.017593,40.497337],[-80.01783,40.497353]]]]},""properties"":{""MOVEMENT_ID"":""201"",""DISPLAY_NAME"":""4100 Evergreen Road, Summer Hill, Pittsburgh"",""GEOID10"":""42003261200""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.01783,40.497353],[-80.016984,40.499834],[-80.013029,40.498658],[-80.010817,40.501037],[-80.010681,40.499096],[-80.008913,40.499142],[-80.009089,40.497531],[-80.004022,40.497788],[-80.003932,40.496285],[-80.00322,40.482939],[-80.005976,40.482359],[-80.007489,40.483063],[-80.007697,40.4831],[-80.008524,40.485373],[-80.010297,40.491659],[-80.010176,40.492639],[-80.01174,40.493996],[-80.012505,40.496706],[-80.017593,40.497337],[-80.01783,40.497353]]]]},""properties"":{""MOVEMENT_ID"":""201"",""DISPLAY_NAME"":""4100 Evergreen Road, Summer Hill, Pittsburgh"",""GEOID10"":""42003261200""}}",
269,212,567,12,100,56350,40864296,619.186194163117,3864.25251372108,42003170600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.999024,40.429451],[-79.998968,40.429525],[-79.997165,40.428898],[-79.988546,40.426477],[-79.987487,40.426051],[-79.986272,40.425753],[-79.985594,40.425681],[-79.982592,40.425477],[-79.976607,40.425126],[-79.974962,40.425053],[-79.977579,40.423746],[-79.979609,40.42095],[-79.979172,40.421132],[-79.978869,40.417957],[-79.98041,40.417739],[-79.982259,40.417667],[-79.986362,40.417556],[-79.988183,40.41851],[-79.988159,40.420084],[-79.988247,40.421889],[-79.988691,40.422843],[-79.987728,40.424866],[-79.990353,40.425053],[-79.994823,40.427456],[-79.996786,40.428194],[-79.99806,40.428916],[-79.999268,40.429147],[-79.999024,40.429451]]]]},""properties"":{""MOVEMENT_ID"":""212"",""DISPLAY_NAME"":""2500 South 18th Street, South Side Slopes, Pittsburgh"",""GEOID10"":""42003170600""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.999024,40.429451],[-79.998968,40.429525],[-79.997165,40.428898],[-79.988546,40.426477],[-79.987487,40.426051],[-79.986272,40.425753],[-79.985594,40.425681],[-79.982592,40.425477],[-79.976607,40.425126],[-79.974962,40.425053],[-79.977579,40.423746],[-79.979609,40.42095],[-79.979172,40.421132],[-79.978869,40.417957],[-79.98041,40.417739],[-79.982259,40.417667],[-79.986362,40.417556],[-79.988183,40.41851],[-79.988159,40.420084],[-79.988247,40.421889],[-79.988691,40.422843],[-79.987728,40.424866],[-79.990353,40.425053],[-79.994823,40.427456],[-79.996786,40.428194],[-79.99806,40.428916],[-79.999268,40.429147],[-79.999024,40.429451]]]]},""properties"":{""MOVEMENT_ID"":""212"",""DISPLAY_NAME"":""2500 South 18th Street, South Side Slopes, Pittsburgh"",""GEOID10"":""42003170600""}}",
270,212,567,5,100,48362,30057648,599.786866464638,3644.80424513908,42003170600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.999024,40.429451],[-79.998968,40.429525],[-79.997165,40.428898],[-79.988546,40.426477],[-79.987487,40.426051],[-79.986272,40.425753],[-79.985594,40.425681],[-79.982592,40.425477],[-79.976607,40.425126],[-79.974962,40.425053],[-79.977579,40.423746],[-79.979609,40.42095],[-79.979172,40.421132],[-79.978869,40.417957],[-79.98041,40.417739],[-79.982259,40.417667],[-79.986362,40.417556],[-79.988183,40.41851],[-79.988159,40.420084],[-79.988247,40.421889],[-79.988691,40.422843],[-79.987728,40.424866],[-79.990353,40.425053],[-79.994823,40.427456],[-79.996786,40.428194],[-79.99806,40.428916],[-79.999268,40.429147],[-79.999024,40.429451]]]]},""properties"":{""MOVEMENT_ID"":""212"",""DISPLAY_NAME"":""2500 South 18th Street, South Side Slopes, Pittsburgh"",""GEOID10"":""42003170600""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-79.999024,40.429451],[-79.998968,40.429525],[-79.997165,40.428898],[-79.988546,40.426477],[-79.987487,40.426051],[-79.986272,40.425753],[-79.985594,40.425681],[-79.982592,40.425477],[-79.976607,40.425126],[-79.974962,40.425053],[-79.977579,40.423746],[-79.979609,40.42095],[-79.979172,40.421132],[-79.978869,40.417957],[-79.98041,40.417739],[-79.982259,40.417667],[-79.986362,40.417556],[-79.988183,40.41851],[-79.988159,40.420084],[-79.988247,40.421889],[-79.988691,40.422843],[-79.987728,40.424866],[-79.990353,40.425053],[-79.994823,40.427456],[-79.996786,40.428194],[-79.99806,40.428916],[-79.999268,40.429147],[-79.999024,40.429451]]]]},""properties"":{""MOVEMENT_ID"":""212"",""DISPLAY_NAME"":""2500 South 18th Street, South Side Slopes, Pittsburgh"",""GEOID10"":""42003170600""}}"
273,214,567,12,508,209133,128870383,2954.2465695464,17383.1307539183,42003191600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.030107,40.414286],[-80.029883,40.415917],[-80.029588,40.42243],[-80.029945,40.423933],[-80.030916,40.424915],[-80.030484,40.427897],[-80.028034,40.430076],[-80.024518,40.426479],[-80.021096,40.425233],[-80.021033,40.423429],[-80.019594,40.423984],[-80.016397,40.42085],[-80.015679,40.416963],[-80.015147,40.415335],[-80.014321,40.414615],[-80.011045,40.413569],[-80.00997,40.413079],[-80.011489,40.41168],[-80.015537,40.41043],[-80.01778,40.408449],[-80.019733,40.409205],[-80.021757,40.410568],[-80.02284,40.410633],[-80.024673,40.410568],[-80.02477,40.408702],[-80.026979,40.407116],[-80.027338,40.408575],[-80.03195,40.409356],[-80.030107,40.414286]]]]},""properties"":{""MOVEMENT_ID"":""214"",""DISPLAY_NAME"":""1100 Dagmar Avenue, Beechview, Pittsburgh"",""GEOID10"":""42003191600""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.030107,40.414286],[-80.029883,40.415917],[-80.029588,40.42243],[-80.029945,40.423933],[-80.030916,40.424915],[-80.030484,40.427897],[-80.028034,40.430076],[-80.024518,40.426479],[-80.021096,40.425233],[-80.021033,40.423429],[-80.019594,40.423984],[-80.016397,40.42085],[-80.015679,40.416963],[-80.015147,40.415335],[-80.014321,40.414615],[-80.011045,40.413569],[-80.00997,40.413079],[-80.011489,40.41168],[-80.015537,40.41043],[-80.01778,40.408449],[-80.019733,40.409205],[-80.021757,40.410568],[-80.02284,40.410633],[-80.024673,40.410568],[-80.02477,40.408702],[-80.026979,40.407116],[-80.027338,40.408575],[-80.03195,40.409356],[-80.030107,40.414286]]]]},""properties"":{""MOVEMENT_ID"":""214"",""DISPLAY_NAME"":""1100 Dagmar Avenue, Beechview, Pittsburgh"",""GEOID10"":""42003191600""}}",
274,214,567,5,348,115389,50157457,1967.4398777054,11230.8867356933,42003191600,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.030107,40.414286],[-80.029883,40.415917],[-80.029588,40.42243],[-80.029945,40.423933],[-80.030916,40.424915],[-80.030484,40.427897],[-80.028034,40.430076],[-80.024518,40.426479],[-80.021096,40.425233],[-80.021033,40.423429],[-80.019594,40.423984],[-80.016397,40.42085],[-80.015679,40.416963],[-80.015147,40.415335],[-80.014321,40.414615],[-80.011045,40.413569],[-80.00997,40.413079],[-80.011489,40.41168],[-80.015537,40.41043],[-80.01778,40.408449],[-80.019733,40.409205],[-80.021757,40.410568],[-80.02284,40.410633],[-80.024673,40.410568],[-80.02477,40.408702],[-80.026979,40.407116],[-80.027338,40.408575],[-80.03195,40.409356],[-80.030107,40.414286]]]]},""properties"":{""MOVEMENT_ID"":""214"",""DISPLAY_NAME"":""1100 Dagmar Avenue, Beechview, Pittsburgh"",""GEOID10"":""42003191600""}}",,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.030107,40.414286],[-80.029883,40.415917],[-80.029588,40.42243],[-80.029945,40.423933],[-80.030916,40.424915],[-80.030484,40.427897],[-80.028034,40.430076],[-80.024518,40.426479],[-80.021096,40.425233],[-80.021033,40.423429],[-80.019594,40.423984],[-80.016397,40.42085],[-80.015679,40.416963],[-80.015147,40.415335],[-80.014321,40.414615],[-80.011045,40.413569],[-80.00997,40.413079],[-80.011489,40.41168],[-80.015537,40.41043],[-80.01778,40.408449],[-80.019733,40.409205],[-80.021757,40.410568],[-80.02284,40.410633],[-80.024673,40.410568],[-80.02477,40.408702],[-80.026979,40.407116],[-80.027338,40.408575],[-80.03195,40.409356],[-80.030107,40.414286]]]]},""properties"":{""MOVEMENT_ID"":""214"",""DISPLAY_NAME"":""1100 Dagmar Avenue, Beechview, Pittsburgh"",""GEOID10"":""42003191600""}}"
285,220,567,12,81,46616,40575368,498.639795163247,3100.2298528154,42003270300,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.04282,40.47967],[-80.041079,40.480067],[-80.03931,40.48049],[-80.033961,40.481707],[-80.030846,40.479039],[-80.031718,40.476489],[-80.03288,40.476338],[-80.034026,40.475876],[-80.035117,40.475091],[-80.034854,40.474188],[-80.036495,40.47262],[-80.036528,40.474903],[-80.037863,40.47286],[-80.037709,40.47177],[-80.038192,40.472698],[-80.040081,40.475192],[-80.040153,40.475275],[-80.043033,40.47893],[-80.04282,40.47967]]]]},""properties"":{""MOVEMENT_ID"":""220"",""DISPLAY_NAME"":""3400 Sipe Street, Brighton Heights, Pittsburgh"",""GEOID10"":""42003270300""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.04282,40.47967],[-80.041079,40.480067],[-80.03931,40.48049],[-80.033961,40.481707],[-80.030846,40.479039],[-80.031718,40.476489],[-80.03288,40.476338],[-80.034026,40.475876],[-80.035117,40.475091],[-80.034854,40.474188],[-80.036495,40.47262],[-80.036528,40.474903],[-80.037863,40.47286],[-80.037709,40.47177],[-80.038192,40.472698],[-80.040081,40.475192],[-80.040153,40.475275],[-80.043033,40.47893],[-80.04282,40.47967]]]]},""properties"":{""MOVEMENT_ID"":""220"",""DISPLAY_NAME"":""3400 Sipe Street, Brighton Heights, Pittsburgh"",""GEOID10"":""42003270300""}}",
303,234,567,12,673,436078,410197500,4256.20259821905,27093.1704475758,42003470502,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.079407,40.414785],[-80.079205,40.416217],[-80.078693,40.416491],[-80.075831,40.41472],[-80.073862,40.413399],[-80.074441,40.413078],[-80.070329,40.410827],[-80.060725,40.406366],[-80.056021,40.404201],[-80.061482,40.402504],[-80.063197,40.401304],[-80.064587,40.400167],[-80.064982,40.399699],[-80.066339,40.395354],[-80.066099,40.394283],[-80.065692,40.393257],[-80.066856,40.392767],[-80.06876,40.39195],[-80.071545,40.391535],[-80.073805,40.390784],[-80.075859,40.392461],[-80.077117,40.39739],[-80.076058,40.398662],[-80.074259,40.399181],[-80.069667,40.398562],[-80.067424,40.400977],[-80.067772,40.401858],[-80.068241,40.402673],[-80.069057,40.404612],[-80.070257,40.406397],[-80.073282,40.407789],[-80.078901,40.411303],[-80.080984,40.412796],[-80.079407,40.414785]]]]},""properties"":{""MOVEMENT_ID"":""234"",""DISPLAY_NAME"":""200 Foxcroft Road, Pittsburgh"",""GEOID10"":""42003470502""}}","{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-80.079407,40.414785],[-80.079205,40.416217],[-80.078693,40.416491],[-80.075831,40.41472],[-80.073862,40.413399],[-80.074441,40.413078],[-80.070329,40.410827],[-80.060725,40.406366],[-80.056021,40.404201],[-80.061482,40.402504],[-80.063197,40.401304],[-80.064587,40.400167],[-80.064982,40.399699],[-80.066339,40.395354],[-80.066099,40.394283],[-80.065692,40.393257],[-80.066856,40.392767],[-80.06876,40.39195],[-80.071545,40.391535],[-80.073805,40.390784],[-80.075859,40.392461],[-80.077117,40.39739],[-80.076058,40.398662],[-80.074259,40.399181],[-80.069667,40.398562],[-80.067424,40.400977],[-80.067772,40.401858],[-80.068241,40.402673],[-80.069057,40.404612],[-80.070257,40.406397],[-80.073282,40.407789],[-80.078901,40.411303],[-80.080984,40.412796],[-80.079407,40.414785]]]]},""properties"":{""MOVEMENT_ID"":""234"",""DISPLAY_NAME"":""200 Foxcroft Road, Pittsburgh"",""GEOID10"":""42003470502""}}",
